id,recurring_expression,client_id,created_at,start_time,end_time,terminated_time
25daaf21-7f22-4516-8904-1234ce6eb6da,"{""rrule"": ""DTSTART:20210831T140045\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-08-31,2021-08-31,2021-08-31,
f17907ed-3c29-497c-8b82-59074a041908,"{""rrule"": ""DTSTART:20210831T160017\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-08-31,2021-08-31,2021-08-31,
901dcd04-c89d-47fc-ae11-cda1b037bc3b,"{""rrule"": ""DTSTART:20210901T090051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-08-31,2021-09-01,2021-09-01,
ff0efa2e-c4d7-4b70-a452-c6a10ca2025e,"{""rrule"": ""DTSTART:20210831T203051\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210831T203051"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-08-30,2021-08-31,2021-08-31,
2b1ca1c9-0bb8-447a-9c48-d05256d5dc7a,"{""rrule"": ""DTSTART:20210901T093000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-08-31,2021-09-01,2021-09-01,
f4e6d9a5-5895-40a0-822d-d5bd53832547,"{""rrule"": ""DTSTART:20210902T140040\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-02,2021-09-02,2021-09-02,
68786143-9c64-4bc5-9fbe-7bbdd17726d3,"{""rrule"": ""DTSTART:20210902T220132\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-02,2021-09-03,2021-09-03,
9ea6a876-e291-4c28-a8c2-47a09d1340a1,"{""rrule"": ""DTSTART:20210903T090000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-02,2021-09-03,2021-09-03,
6cfa5be0-419a-4d0e-a891-b7c6db5f7544,"{""rrule"": ""DTSTART:20210903T093000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-02,2021-09-03,2021-09-03,
d1644409-115a-407a-b517-147b778716f8,"{""rrule"": ""DTSTART:20210905T210413\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-05,2021-09-05,2021-09-05,
48f512ed-e390-4a4a-b425-e82d84082708,"{""rrule"": ""DTSTART:20210906T115922\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-06,2021-09-06,2021-09-06,
dcbbf653-19cd-42bf-80ab-e02c389e14db,"{""rrule"": ""DTSTART:20210907T190027\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-06,2021-09-07,2021-09-07,
b9b72d9b-810b-42d8-af1e-2ba1dca7e06d,"{""rrule"": ""DTSTART:20210908T093016\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-07,2021-09-08,2021-09-08,
3d753e96-1c20-4d34-8808-552febac7533,"{""rrule"": ""DTSTART:20210907T093016\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210907T093016"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-06,2021-09-07,2021-09-07,
318430e4-d0c8-4ad8-b3bc-e0cbf8d6fdd5,"{""rrule"": ""DTSTART:20210910T100042\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-09,2021-09-10,2021-09-10,
d2b6a8fc-2df1-46cf-b368-e95320e00035,"{""rrule"": ""DTSTART:20210909T100042\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210909T100042"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-09,2021-09-09,2021-09-09,
98e8b975-1757-4f54-842b-6672e0634069,"{""rrule"": ""DTSTART:20210910T194600\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-10,2021-09-10,2021-09-10,
f4d876bb-d97f-4f5a-8cd8-8308242de1a8,"{""rrule"": ""DTSTART:20210911T120000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-10,2021-09-11,2021-09-11,
2354368b-dc1d-4ebe-92a1-083207fb8871,"{""rrule"": ""DTSTART:20210911T103942\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-11,2021-09-11,2021-09-11,
1cef11d1-c2fa-49cd-a99c-661a53833d25,"{""rrule"": ""DTSTART:20210911T193051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-11,2021-09-11,2021-09-11,
c564690b-c186-47d6-8ba9-2537b2832ec6,"{""rrule"": ""DTSTART:20210912T180000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-13,2021-09-12,2021-09-12,
45e473d0-5267-4714-b5d5-791b2444aa5b,"{""rrule"": ""DTSTART:20210913T191200\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-13,2021-09-13,2021-09-13,
88b7fcd4-530d-4e98-8d1d-2fad4cf3159e,"{""rrule"": ""DTSTART:20210914T190000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-13,2021-09-14,2021-09-14,
ef32e57d-063a-4e5c-b192-f95457b46460,"{""rrule"": ""DTSTART:20210917T223012\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210917T223012"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-17,2021-09-18,2021-09-18,
60fc2c3b-ffc3-465b-b28c-a3371824556f,"{""rrule"": ""DTSTART:20210918T193012\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210918T193012"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-17,2021-09-18,2021-09-18,
c98c8a4c-de99-449d-b34a-fddbcf02b0a7,"{""rrule"": ""DTSTART:20210919T193000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-18,2021-09-19,2021-09-19,
24226061-b5ca-4749-bd1f-8d4d191bebc7,"{""rrule"": ""DTSTART:20210919T193012\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210919T193012"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-18,2021-09-19,2021-09-19,
cd1b300e-a3a2-4069-abe6-c763ae993db4,"{""rrule"": ""DTSTART:20210920T193600\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-20,2021-09-20,2021-09-20,
06fba682-01ee-49de-91ba-64b7f4d396d9,"{""rrule"": ""DTSTART:20210920T193012\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210920T193012"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-20,2021-09-20,2021-09-20,
61cc239b-5a18-4b42-aaf0-06d72c4d1062,"{""rrule"": ""DTSTART:20210921T112900\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-21,2021-09-21,2021-09-21,
2c76f890-e7c5-42d6-bb99-7513ce9c3c12,"{""rrule"": ""DTSTART:20210923T213000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-22,2021-09-23,2021-09-23,
62c13bcd-4779-4667-8970-5ee61df01d78,"{""rrule"": ""DTSTART:20210923T103000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-22,2021-09-23,2021-09-23,
969b047b-e6a2-4e88-bcd6-c56c664f0f98,"{""rrule"": ""DTSTART:20210924T094505\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-09-24,2021-09-24,2021-09-24,
040561b8-1e1f-44ac-86bc-f719c783b475,"{""rrule"": ""DTSTART:20211003T102600\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-10-03,2021-10-03,2021-10-03,
76e38504-36d6-4c73-8c33-b52a2dda54af,"{""rrule"": ""DTSTART:20211003T110000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-10-03,2021-10-03,2021-10-03,
5aeff965-f291-4f57-8a64-9ed944417208,"{""rrule"": ""DTSTART:20211003T223000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-10-03,2021-10-04,2021-10-04,
d8a2d7a7-15b0-4ae7-9341-e01e2529e208,"{""rrule"": ""DTSTART:20211021T190000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-10-21,2021-10-21,2021-10-21,
598c2a0a-bc79-4d4b-b021-d43177e15e77,"{""rrule"": ""DTSTART:20211022T190000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-10-21,2021-10-22,2021-10-22,
35aa890d-a58e-4ed1-9339-f073cc85013f,"{""rrule"": ""DTSTART:20211101T020000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-11-02,2021-11-01,2021-11-01,
10e54134-99f4-4c53-b90e-9007cef27796,"{""rrule"": ""DTSTART:20211108T200000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",a67701dff059a9c126e8f7d6ba8a3022,2021-11-09,2021-11-08,2021-11-08,
304bcf0c-2353-4c33-8140-b80617979faa,"{""rrule"": ""DTSTART:20211214T203000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2021-12-13,2021-12-14,2021-12-14,
7f510daa-3b08-4788-bc9b-4a8ec2f04757,"{""rrule"": ""DTSTART:20220217T203000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2022-02-16,2022-02-17,2022-02-17,
e4a482bc-c077-43d6-a809-6e10b3398956,"{""rrule"": ""DTSTART:20220402T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2022-04-01,2022-04-02,2022-04-02,
737dfb86-d36d-4b4c-a1d0-de03c0fe40ed,"{""rrule"": ""DTSTART:20220412T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",a67701dff059a9c126e8f7d6ba8a3022,2022-04-11,2022-04-12,2022-04-12,
e210d35c-befd-4f14-97ba-53fefb7a3476,"{""rrule"": ""DTSTART:20210929T210000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-09-28,2021-09-29,2021-09-29,
d29894d3-a211-42e5-b50c-344040ac429f,"{""rrule"": ""DTSTART:20211012T210000\nRRULE:FREQ=DAILY;UNTIL=20211012T205959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-10-13,2021-10-12,,
3f468088-6583-4dcf-b1bd-a78c8bce73ce,"{""rrule"": ""DTSTART:20211012T210000\nRRULE:FREQ=DAILY;UNTIL=20211213T205959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-10-13,2021-10-12,,
3b20aa1b-82bc-40b8-affa-96439fc2f05f,"{""rrule"": ""DTSTART:20211114T210000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-11-13,2021-11-14,2021-11-14,
fcc38126-5103-40bb-8f34-01ec78297176,"{""rrule"": ""DTSTART:20211213T210000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-12-13,2021-12-13,2021-12-13,
03a227ab-3e26-46f0-8bbe-fb6332e2350a,"{""rrule"": ""DTSTART:20211213T223000\nRRULE:FREQ=DAILY;UNTIL=20220207T222959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-12-13,2021-12-13,,
673a2d4f-1158-495f-b5bc-8bff73eef8d2,"{""rrule"": ""DTSTART:20220207T210000\nRRULE:FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2022-02-07,2022-02-07,,
978167ff-e342-40c6-bf7c-3c470078b62e,"{""rrule"": ""DTSTART:20210927T210000\nRRULE:FREQ=DAILY;UNTIL=20220207T205959\nEXDATE:20210928T210000,20211113T210000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2021-09-27,2021-09-27,,
3f222dc7-8859-494a-8db8-840465444eb8,"{""rrule"": ""DTSTART:20220207T223000\nRRULE:FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7c47ee8f1052d8b7d22d2b41dfa0fe76,2022-02-07,2022-02-07,,
fddb16e2-b65f-46f9-9f27-16184cef0a49,"{""rrule"": ""DTSTART:20210817T170055\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",ecd5c14962c773f6cdddbbe71e3662f7,2021-08-16,2021-08-17,2021-08-17,
aa8bfa1a-1494-4c64-82e9-16ed22177c13,"{""rrule"": ""DTSTART:20220105T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7967f298cc128ba31c0eac24b1ce42c7,2022-01-05,2022-01-05,2022-01-05,
a04fc717-6c11-4981-8b4e-95ee16f4d107,"{""rrule"": ""DTSTART:20211214T160000\nRRULE:FREQ=DAILY;UNTIL=20220111T155959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7967f298cc128ba31c0eac24b1ce42c7,2021-12-13,2021-12-14,,
385195b8-9978-4755-9cf8-3f879b958f19,"{""rrule"": ""DTSTART:20220111T160000\nRRULE:FREQ=DAILY;UNTIL=20221212T155959\nEXDATE:20221211T160000,20221210T160000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",7967f298cc128ba31c0eac24b1ce42c7,2022-01-11,2022-01-11,,
a1961f1a-b79a-4029-9d8b-018db122dbc2,"{""rrule"": ""DTSTART:20210826T142700\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-08-26,2021-08-26,2021-08-26,
72a00237-e887-43c5-ab54-8493db0560b1,"{""rrule"": ""DTSTART:20210831T102800\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210831T102759"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-08-31,2021-08-31,2021-08-31,
64dc3d55-859b-4e2f-8181-d05de636ffcd,"{""rrule"": ""DTSTART:20210831T102800\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210831T102759"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-08-31,2021-08-31,2021-08-31,
0c740c2b-f668-41aa-899e-806234634230,"{""rrule"": ""DTSTART:20210831T102800\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-08-31,2021-08-31,2021-08-31,
4c056d92-bc8b-4d4a-8dae-e6df15859e63,"{""rrule"": ""DTSTART:20210901T110900\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",e2582ba5c98208c7c8831c15799f4d6a,2021-09-01,2021-09-01,2021-09-01,
b587c4ee-0f62-42dc-b1c0-2c3dace45ae9,"{""rrule"": ""DTSTART:20210901T110900\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210901T110859"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",e2582ba5c98208c7c8831c15799f4d6a,2021-09-01,2021-09-01,2021-09-01,
f9b2b260-4fe3-4fd2-b157-a39f44d821ff,"{""rrule"": ""DTSTART:20210905T140300\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-09-05,2021-09-05,2021-09-05,
7e56d5c0-a657-4cc4-b7c7-c1b70a974777,"{""rrule"": ""DTSTART:20210913T104300\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",e2582ba5c98208c7c8831c15799f4d6a,2021-09-13,2021-09-13,2021-09-13,
327901f0-e655-4d7d-9209-12f4451e7022,"{""rrule"": ""DTSTART:20211006T094543\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-01,2021-10-06,2021-10-06,
ed395d43-f9b0-42f6-adcb-6bae112364d0,"{""rrule"": ""DTSTART:20211011T140000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-06,2021-10-11,2021-10-11,
025763bd-d8b9-42c3-ad7e-547867be3543,"{""rrule"": ""DTSTART:20211014T190000\nRRULE:FREQ=WEEKLY;UNTIL=20211021T185959;BYDAY=TH"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-14,2021-10-14,,
22a1a366-7055-4ee8-865d-8259be5df2ca,"{""rrule"": ""DTSTART:20211027T110000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-14,2021-10-27,2021-10-27,
c558f039-ae28-4c31-bc11-a606cc12beaf,"{""rrule"": ""DTSTART:20211113T120000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-14,2021-11-13,2021-11-13,
4af3866a-acfa-4047-b9ed-fe418a2af8f6,"{""rrule"": ""DTSTART:20211023T193000\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20211023T192959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-21,2021-10-23,2021-10-23,
1989ae07-777f-4e52-8044-51262fac4e12,"{""rrule"": ""DTSTART:20211021T190000\nRRULE:FREQ=WEEKLY;UNTIL=20211202T185959;BYDAY=TH\nEXDATE:20211028T190000,20211104T190000,20211111T190000,20211118T190000,20211125T190000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-21,2021-10-21,,
bfdfac1c-e62e-461c-8dcf-6334ecea1e29,"{""rrule"": ""DTSTART:20211023T193000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-23,2021-10-23,2021-10-23,
e4f958fe-bcc7-498d-beac-f4cafa10e1c6,"{""rrule"": ""DTSTART:20211026T110000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",1ddaf67aaed39dc861d9aa6eb84058eb,2021-10-26,2021-10-26,2021-10-26,
